"","Date","Open","High","Low","Close","Volume","Adj.Close"
"85","2009-01-02",44.880001,46.860001,40,41.139999,8255400,35.750393
"86","2008-12-01",43.09,45.689999,40.200001,44.740002,9405200,38.878773
"87","2008-11-03",48.060001,49.889999,36.32,44.299999,20769800,38.204044
"88","2008-10-01",58.290001,58.52,41.400002,48.16,8353500,41.532887
"89","2008-09-02",65.360001,65.699997,55.889999,58.360001,2677900,50.329304
"90","2008-08-01",63.860001,66.010002,62.610001,64.620003,1539200,55.453835
"91","2008-07-01",63.490002,64.849998,60.09,63.689999,2146600,54.655746
"92","2008-06-02",139.970001,141.25,63.830002,64.089996,1206400,54.999008
"93","2008-05-01",137.399994,143.600006,137.169998,140.169998,1222500,59.860126
"94","2008-04-01",132.649994,139.399994,131.350006,137.399994,794400,58.677185
"95","2008-03-03",132.229996,134.850006,124.839996,131,1263700,55.944046
"96","2008-02-01",136.759995,138.550003,130.729996,132.800003,1272000,56.44907
"97","2008-01-02",145.199997,145.600006,120,136.199997,2126900,57.894299
"98","2007-12-03",146.860001,151.559998,142.350006,145.149994,850400,61.698658
"99","2007-11-01",152.220001,152.229996,139.679993,146.949997,825200,62.130154
"100","2007-10-01",151.5,156.509995,147.809998,153.910004,654700,65.07283
"101","2007-09-04",146.100006,152.789993,142.899994,151.199997,993900,63.927044
"102","2007-08-01",144.070007,148.899994,135.740005,146.220001,1335000,61.559052
"103","2007-07-02",149.5,154.710007,143.809998,144.100006,665600,60.666527
"104","2007-06-01",153.050003,153.619995,147.160004,149.380005,588700,62.889423
"105","2007-05-01",147.300003,152.940002,146.440002,152.639999,415100,64.017914
"106","2007-04-02",141.979996,148.889999,141.050003,147.160004,451800,61.719582
"107","2007-03-01",137.960007,143.679993,136.100006,141.470001,520400,59.333168
"108","2007-02-01",143.199997,145.899994,135.169998,140.5,508200,58.675465
"109","2007-01-03",141.149994,143.100006,138.649994,142.820007,508800,59.644344
"110","2006-12-01",139.449997,142.289993,137.789993,140.210007,300800,58.554356
"111","2006-11-01",136.690002,139.789993,134.419998,139.25,306300,57.859158
"112","2006-10-02",131.5,137.350006,130.419998,136.080002,303100,56.542004
"113","2006-09-01",129.649994,132.119995,127.510002,131.440002,332000,54.614059
"114","2006-08-01",125.650002,129.380005,124.349998,129.059998,280200,53.407063
"115","2006-07-03",127,127.32,121.029999,126.160004,445300,52.206997
"116","2006-06-01",126.699997,129,121,126.309998,654700,52.26907
"117","2006-05-01",131.470001,132.770004,123.720001,126.690002,563100,52.199959
"118","2006-04-03",129.899994,131.830002,127.809998,130.910004,307800,53.938721
"119","2006-03-01",128.149994,130.610001,126.199997,129.669998,282700,53.427803
"120","2006-02-01",127.379997,129.300003,124.809998,127.580002,344400,52.354301
"121","2006-01-03",123.709999,128.399994,122.860001,127.300003,561900,52.239399
"122","2005-12-01",124.639999,126.639999,123.099998,123.330002,428900,50.610252
"123","2005-11-01",118.849998,125.910004,118.5,123.970001,388100,50.601326
"124","2005-10-03",121.599998,121.889999,114.849998,118.5,341300,48.368614
"125","2005-09-01",120.849998,123.089996,119.120003,121.349998,328300,49.531906
"126","2005-08-01",122.349998,123.099998,118.510002,120.970001,236800,49.142864
"127","2005-07-01",117.400002,122.879997,116.5,122.300003,266400,49.683167
"128","2005-06-01",116.699997,119.879997,116.510002,117.169998,229700,47.599152
"129","2005-05-02",112.550003,117.129997,111.610001,116.690002,254400,47.240952
"130","2005-04-01",115.599998,116.050003,110.629997,112.330002,259500,45.475842
"131","2005-03-01",117.699997,120.010002,113.199997,114.860001,230500,46.500088
"132","2005-02-01",115.099998,118.25,115.050003,117.5,234900,47.387157
"133","2005-01-03",118.800003,118.849998,113.080002,115.099998,291700,46.419247
"134","2004-12-01",115.25,118.989998,114.589996,118.050003,454800,47.608971
"135","2004-11-01",109.849998,115.970001,109.459999,114.900002,498600,46.032009
"136","2004-10-01",108.349998,110.5,105.989998,109.699997,395200,43.94875
"137","2004-09-01",106.449997,109.57,106,107.760002,449800,43.171535
"138","2004-08-02",105.5,106.919998,101.900002,106.360001,351300,42.457531
"139","2004-07-01",110.300003,110.43,103.620003,106.300003,300600,42.433578
"140","2004-06-01",108.300003,110.779999,107.75,110.220001,315400,43.99839
"141","2004-05-03",107.650002,108.879997,103.650002,108.400002,464300,43.122753
"142","2004-04-01",109.300003,111.660004,106.400002,106.849998,338500,42.506142
"143","2004-03-01",110.889999,112.790001,105.25,109.279999,375400,43.472824
"144","2004-02-02",109.400002,112.089996,108.260002,110.769997,244900,43.922443
"145","2004-01-02",107.389999,111.690002,106.260002,109.239998,362800,43.315769
"146","2003-12-01",103.300003,107.160004,101.68,106.459999,297800,42.213444
"147","2003-11-03",101.790001,102.970001,99.75,102.800003,201400,40.590351
"148","2003-10-01",96.040001,101.650002,95.830002,101.279999,192300,39.990181
"149","2003-09-02",97.239998,100,94.839996,95.5,265400,37.707962
"150","2003-08-01",94.449997,97.099998,91.650002,96.860001,207200,38.109303
"151","2003-07-01",92.199997,96.720001,91.339996,94.599998,194100,37.220112
"152","2003-06-02",92.150002,96.150002,91.410004,92.449997,275300,36.374199
"153","2003-05-01",85.949997,91.449997,84.879997,91.269997,334100,35.795692
"154","2003-04-01",79.849998,86.709999,79.5,86.239998,519900,33.822948
"155","2003-03-03",79.800003,84.059998,74.389999,79.400002,835200,31.140331
"156","2003-02-03",80.699997,81.199997,75.760002,79.099998,531800,30.907999
"157","2003-01-02",83.400002,87.449997,78.849998,80.339996,370500,31.392523
"158","2002-12-02",89.080002,89.400002,81.449997,82.629997,536200,32.287331
"159","2002-11-01",82.099998,88.25,81.589996,87.449997,346100,34.011395
"160","2002-10-01",77.550003,84.599998,72,82.5,548400,32.086224
"161","2002-09-03",84.300003,86.489998,75.43,76.75,396300,29.849911
"162","2002-08-01",84.599998,90.260002,78.199997,85.709999,388000,33.206474
"163","2002-07-01",93,93,73.089996,85.059998,513500,32.954647
"164","2002-06-03",100,100.360001,89.150002,92.800003,308100,35.953342
"165","2002-05-01",101.379997,103.790001,98.440002,99.949997,136600,38.615204
"166","2002-04-01",106,106.470001,99.900002,101.379997,276200,39.167679
"167","2002-03-01",102.879997,108.839996,102.870003,106.110001,231600,40.995094
"168","2002-02-01",104.669998,104.669998,99.449997,102.639999,285200,39.543083
"169","2002-01-02",106,108.75,100.43,104.470001,342300,40.248112
"170","2001-12-03",103.669998,107.900002,102.800003,105.389999,205700,40.602551
"171","2001-11-01",97.449997,106.349998,96.129997,104.279999,231700,40.025341
"172","2001-10-01",94.199997,101.150002,93.309998,96.900002,572700,37.192707
"173","2001-09-04",104.339996,106.07,86.800003,94.949997,266200,36.444244
"174","2001-08-01",111.199997,112.400002,103.410004,104.349998,81800,39.909733
"175","2001-07-02",112.599998,113.940002,106.800003,110.839996,232600,42.391899
"176","2001-06-15",110.849998,113.620003,110.059998,113,463900,43.218014
